,CYFZ_PBMC,FY2H_PBMC,FLWA_PBMC,X453W_PBMC,X684C_PBMC,CZJE_PBMC,X925L_PBMC,X9JD4_PBMC,G4YW_PBMC,X4DUY_PBMC,X36TS_PBMC,CR3L_PBMC
USP22,21.31419,18.099159,36.14078,28.19607,25.836482,22.447711,28.666001,29.686655,31.237193,24.728577,22.770245,26.94037
DHRS7B,21.453039,24.496193,16.425529,21.644588,17.611501,14.761759,24.338671,23.363694,24.37584,24.7598389,20.41754,19.197195
TMEM11,39.45883069,42.035742,44.349313,44.995227,63.079788,47.129836,44.41256,43.688031,57.848546,50.34495,31.375929,56.864602
MAP2K3,165.6589539,142.345984,109.4796458,158.89979,117.9504023,121.838497,145.768164,160.4017376,125.7497515,171.728549,180.494735,105.334443
WSB1,250.695936,316.258184,241.696845,275.169648,250.185107,302.877597,288.462066,216.568732,325.720027,301.526585,366.38047,207.125346
KSR1,10.102541,15.482605,9.306875,8.886336,8.1069607,8.9549743,11.1490315,8.9999319,13.0114132,10.107633,11.0034766,10.638549
LGALS9,256.175829,326.729486,199.284832,211.2029884,252.0443,230.568254,162.804315,159.376031,254.24662,227.013718,269.30652,183.618827
LYRM9,15.497324,20.5576013,16.707859,28.078771,26.1886066,19.2454384,19.796521,23.9350113,15.810712,7.506514,7.192474,15.71850082
NLK,3.005598,6.586112,8.146795,4.1531605,4.933495,3.3295889,13.38146,6.010818,3.49345,3.780294,5.176004,4.553335
TMEM97,3.255678,9.15366,6.317862,3.66371,9.3921011,6.238971,6.08427,5.590453,8.741600415,5.112829,6.583637,5.66645
IFT20,36.427264,33.189943,40.653902,36.417081,33.269575,46.78827447,30.32236283,36.85197,31.21601425,31.894142,38.454986,24.587217
TNFAIP1,17.71176,5.97662,15.121785,19.89955,19.302145,13.773198,23.757613,20.29705,14.281313,20.991998,11.809386,7.38182
POLDIP2,37.16224,58.8927,74.19371,52.23728,62.77212,37.20985,47.32592,51.00398,49.1048,50.93703,38.91582,54.05747
TMEM199,28.88438,23.356919,26.649523,39.71358,18.730038,33.37576,25.370384,24.592367,28.495657,30.36214,34.26838,38.126552
SARM1,10.56242,6.085747,7.834107,8.823296,7.642917,5.856467,9.133672,6.2559,8.373054,7.758956,8.03845,11.540893
SLC46A1,9.9233,5.187764781,3.32851,7.29861,7.194987,4.939213,3.2534422,6.755534,5.382298,4.196874,6.871741,8.101432
UNC119,42.72606,66.621559,86.985321,76.476941,58.114979,40.266179,66.015071,73.657515,80.573391,71.836763,51.516178,65.347887
PIGS,73.7330638,76.601944,103.183789,95.23474503,74.703441,72.093546,58.027006,68.667673,70.53761722,71.424206,64.9230415,81.180605
ALDOC,32.99334,27.075955,24.29638495,28.50406,25.63217,25.576311,24.838137,30.08246,34.223731,31.39885,27.74289803,19.550152
SPAG5,2.050003,9.686322348,4.912536931,12.611111,5.84226,7.812830002,7.18373537,7.760021076,2.072649,14.292219,7.982794404,15.57804798
KIAA0100,22.3001236,23.2183227,26.772667,27.125771,28.072175,27.803706,29.098819,28.84355481,25.700206,38.517071,27.7952119,23.132106
SDF2,82.120624,85.61956007,64.304474,73.90259,87.094073,66.759601,82.256638,66.791435,77.586523,73.97161,76.074577,73.680396
SUPT6H,19.353496,23.051773,25.85118,26.438315,24.635242,27.834308,22.694983,23.272927,24.18292,21.192875,25.208802,22.516237
PROCA1,1.560865,1.931672,5.650123,6.167449605,2.4673982,5.437139,3.33101,4.20025,3.8628002,2.791497,3.932069,2.493956
RAB34,19.35745358,44.90630925,37.49766,24.63687481,39.78837197,33.66192553,23.71783396,29.3887097,34.11169822,34.10581,40.13354061,23.39007586
RPL23A,636.11192,497.7094,1098.11788,561.922359,567.357377,571.080431,532.763807,715.55898,645.443568,487.1674,480.07044,478.2668
NEK8,9.100122,11.49376,5.588363,11.973542,18.034484,9.94868,10.257675,9.27652,7.238872,10.2939968,6.6902602,13.64559953
TRAF4,5.461426052,3.741602,8.672986,8.394965,16.413209,10.09308053,7.167756,6.840606,6.328368,7.831166,10.419418,11.939982
FAM222B,19.94593,11.45192903,8.710851,17.559275,13.491558,13.58768,21.732659,24.267329,15.88659,17.868895,13.639077,23.640778
ERAL1,35.287582,39.923861,41.81854,46.63702,43.245066,38.814892,27.3737971,30.30902,37.2363787,44.539494,20.171298,37.9365
FLOT2,170.700075,137.1629258,160.872668,176.5169636,136.801276,119.099496,142.910554,122.677345,153.325869,157.0855211,121.742921,136.76196
DHRS13,5.183252,5.97123,13.03783,13.95734,8.73218,7.37914,4.239823,5.531805,8.01046,9.535898,4.78032,11.668032
PHF12,24.580347,11.051978,24.172761,27.7784191,24.462005,17.465247,21.067001,26.825479,29.910897,19.746461,22.6688542,19.151093
SEZ6,13.834366,4.035003,19.29824489,10.717974,6.048578,8.4284679,8.843472,6.914487,5.66577,4.400958,6.66458888,7.649204
MYO18A,24.957934,30.436043,29.126291,25.801269,24.0823581,23.39192,42.688389,21.229092,32.68217776,28.1400176,19.5682508,19.568064
NUFIP2,8.26095,13.74926,9.10443,8.04114,9.22799,8.97343,10.27037,12.4711,10.8383,10.9505,13.22672,13.60097
TAOK1,8.33104,6.307688,11.380955,9.507784,10.04461,9.351981,7.719915,10.207818,12.015311,6.843705,8.668898,8.77135
ABHD15,4.49515,2.63753,7.61177,4.78924,4.60952,5.92309,4.06772,6.06402,4.83859,2.81637,4.64091,4.07483
TP53I13,35.568975,29.367196,37.012721,32.64952,44.92419,29.99589902,30.839619,32.748031,27.788363,33.11527,22.631594,39.18867
GIT1,5.800495,4.062736,10.33782902,7.613906995,7.098564,5.858100538,11.684328,12.00365443,11.7687763,7.176705,7.76102414,8.148187
CORO6,2.5732548,0.996735,2.2220154,3.289798301,1.4811901,0.611978,1.899785,3.302808,1.7576944,5.478385,1.361122706,1.4461744
SSH2,46.857332,39.891305,51.446865,50.22451,40.458262,66.451848,64.975666,52.653055,59.87833,63.738485,74.126289,68.307797
NSRP1,57.29951,80.081478,53.43979695,51.435317,58.838913,56.884885,71.16503,53.98117001,45.47811,37.049665,41.71695104,78.326526
SLC6A4,0.593035149,0.889498,1.187499151,1.759002,0.19364,0.469284231,3.063106646,1.034044448,0.579207195,1.139234004,3.841273278,0.087196817
BLMH,22.300428,21.45118,21.892529,29.9595271,30.858592,17.001448,28.97369,30.241149,28.743059,28.572655,18.298444,18.449526
CPD,21.064238,34.487768,20.42803,27.510098,20.384402,19.74428,34.45671,26.408155,22.159222,25.59204,26.971143,30.82516
GOSR1,47.103555,31.190429,25.896764,24.943548,25.856017,28.297946,37.229155,23.040366,34.11752,23.04541,24.907012,58.361636
CRLF3,134.9586,115.143719,132.6403808,169.98814,167.860012,123.31313,129.056231,126.42901,131.48726,140.22663,98.326943,118.7098494
ATAD5,2.076383,2.06727,3.040804,2.50557,1.607995,2.067801,2.9055598,0.9692432,2.714496,3.023402,1.311442,4.2958388
TEFM,20.19706,19.72323,15.72571,27.579198,24.90956,23.004261,25.987011,21.26988,24.288932,14.30066,13.380194,19.500505
ADAP2,25.870242,56.880803,18.575041,28.873047,30.323246,23.377263,21.9613,19.11621831,33.95051709,21.03853,31.763773,21.32772
RNF135,49.452745,62.34738,52.30905,37.88109,63.45952,64.63557,41.03778,49.18885,74.06685,52.862681,55.82551,52.17854
NF1,12.466096,8.319756854,24.359855,19.8271676,21.8377003,15.6018905,18.03559235,24.72381658,16.8265139,12.13585918,12.96980658,13.38097304
EVI2B,317.0027,357.7354,352.1784,360.3147,325.4615,376.5203,348.3308,270.2765,408.187,387.1647,330.0292,259.4041
EVI2A,134.4633,147.3575,142.6601,138.27475,138.3439,153.31755,100.2329,96.02581,125.3698,124.9458,92.14728,83.74064
RAB11FIP4,12.582597,27.878628,14.7094,12.74348,19.76955,21.79864,23.733562,19.454066,19.63869,22.857788,17.823277,30.965138
COPRS,3.53644,0.58822,2.577559,0.704528,1.755581,0.816536,3.28894,2.376995,4.05833,3.38051,3.25034,0.599094
UTP6,62.498985,76.51623,93.911735,68.01508,77.02333,62.35398,63.8461,62.140764,61.569599,65.44286,44.53302,51.291959
SUZ12,12.005545,8.011072,13.99483918,11.10635401,11.289143,8.719580423,4.707063,6.229803,8.765519,5.231089,5.3282552,5.850102
LRRC37B,13.951979,7.733105,19.317032,14.08232305,9.61151,16.483102,19.22225722,23.90433281,23.9308926,17.246474,14.6446159,23.689376
RHOT1,18.38063647,17.6687389,21.672717,38.11796504,18.815139,22.34646117,24.140449,32.0039895,30.32942576,34.86985741,20.74010629,34.26556486
C17orf75,9.406963,20.5101835,13.230777,23.77203,20.640905,9.541385,10.17123401,11.96576,23.144044,15.9706375,18.91833,9.517028024
ZNF207,185.50289,185.333,238.837404,282.43364,202.71821,296.347065,203.922143,183.23414,194.371964,203.023522,262.24762,218.17689
PSMD11,80.7532,75.4983604,85.027922,114.43339,104.8733867,79.443692,55.54328,68.67318,66.623838,66.941191,69.770515,82.4661951
CDK5R1,0.924137,1.21308,1.71501,1.3931669,2.683796,1.49986,1.09599,2.62514,0.892799,2.09195,1.47823,4.50653
MYO1D,2.060558,6.195421,2.57378,1.48104,3.982575375,1.4099487,2.9291437,2.519486184,3.763498,0.683562,1.75607339,5.014662
CCT6B,3.071007,5.214144,2.031388,4.467591,3.69138704,0.804057,1.757978,5.288685,2.182405,1.464898,3.830273,1.358045
ZNF830,13.97103,8.26815,13.37356,20.58295,16.57757,16.09821,20.0196,18.47356,16.76061,16.84782,14.75556,20.64087
LIG3,11.18640401,18.427038,23.937956,15.152397,15.469844,14.75074,17.235496,12.34742853,11.740387,18.55462348,11.716174,24.15323977
RFFL,28.139732,29.416784,27.74155,30.475662,31.1758,23.436104,30.86323436,24.783598,30.445443,29.513111,20.761475,35.907117
RAD51D,15.113526,14.191243,7.375679,11.40241456,13.617553,8.566926,16.80005996,15.752266,16.71084256,12.123929,4.8089137,10.65722402
NLE1,6.070591,2.371082,7.961145,5.373712,7.065772,8.7491,10.31253,14.43138,13.865379,12.437261,8.465345,9.619495
UNC45B,1.13413,0.085971385,0.073690277,0.12862684,0.186435,0.367982366,0.307227567,0.340117399,0.7340055,0.670772725,0.065385093,1.00256
SLFN5,40.4584,29.41203,19.90488,36.6265,44.23918,48.2056,64.41964,39.743557,42.5202,69.09709,34.61884,40.26659
SLFN11,30.5562363,28.79772577,31.39001,25.956768,25.287879,19.485352,38.731576,24.760748,35.47689,36.63266,27.077988,39.645746
SLFN12,13.808458,14.732194,7.830095001,13.724716,10.802281,7.95451,14.242826,14.48072109,14.687498,10.259272,7.983058,5.591056
SLFN13,13.0664569,3.498589012,11.705158,12.98224002,13.19868726,11.3272091,17.257597,16.454557,19.11507366,27.735915,5.0592404,17.94132008
SLFN12L,13.535798,10.52634,14.15704,16.24535,12.65522,13.48236,23.89602,24.07402,16.54902,16.67862,15.21239,15.785275
PEX12,3.86879094,1.0330103,1.7153035,2.142726,3.1878403,1.70215596,2.7352118,5.202368,5.301766,4.628889,2.0940266,4.076999
AP2B1,52.802807,52.423558,33.21054113,46.24420901,45.69409475,43.8993063,61.77318,47.37342828,47.77021417,73.517762,44.25319164,51.04422649
TAF15,44.62389117,23.07314,36.176239,35.53423884,20.045024,34.522883,61.328977,49.75724162,45.24265072,51.051045,31.06856639,40.65400301
CCL5,858.0237,530.4655,609.4051,681.2549,615.5026,353.0364,509.7222,502.9082,424.4851,358.7042,419.54859,320.9002
CCL3,1216.778,94.8403,66.9703,31.21939,53.9847,23.65641,411.049,30.8578,28.40915,66.3022,52.0189,31.79372
CCL4,946.511,38.89097,85.96769,51.81688,29.52856,47.96178,224.728,84.56491,72.60773,52.1677,34.80315,29.05166
CCL3L3,311.7427,26.89061,6.04451,11.58078,30.94065,23.139983,118.59528,31.6427,18.03968,5.245237,20.68089,13.18399
CCL4L2,374.50715,5.054256,6.78153,4.647484995,17.79317,11.18799,82.00985,27.99736,29.691895,9.7788,8.8179329,5.575516012
ZNHIT3,47.8231,29.96406465,32.37549746,37.9394512,38.466521,43.324701,38.85183534,50.256236,49.06186,49.7682,42.51480433,48.617
MYO19,24.959386,14.4609438,31.9217028,13.25295,15.8909823,24.490916,20.91053947,30.321665,26.3604764,37.616181,23.9034861,27.029257
PIGW,7.518205,19.84844,10.47769,9.69904,14.968146,15.29098,9.62564,6.011701,8.60364,4.292921,7.1983,11.10016
GGNBP2,106.38449,99.4434289,115.674251,118.854072,100.43403,125.53175,77.278941,111.427487,104.21979,105.515674,105.76589,129.40961
DHRS11,0.9101926,0.2971158,0.951755,2.260554,0.926882,1.1629493,0.623648,1.071609,1.739211,1.864406,1.6507594,0.683977
MRM1,6.833808,6.35159,3.242502,4.114711,14.29491,2.65063,7.552462468,6.698600002,8.37893,11.5014685,4.084579,4.108342
AATF,67.191308,82.095749,79.75081,109.298333,78.990139,69.300319,55.776739,51.84275676,50.980505,60.21646,67.80082,58.255631
ACACA,9.57723339,7.304652647,9.08467,7.303221961,14.2230898,6.514391,14.81093985,8.746901,7.653747688,9.1129015,7.025908018,12.341886
TADA2A,15.202462,6.403273,14.624833,9.68760563,20.212161,12.378444,15.32852,8.14166024,6.781951,9.070327,8.783451591,6.16236
DUSP14,8.767232,5.59122,11.12723,10.4234,7.886646,10.4104,8.16378,7.61088,9.99086,9.68169,5.63999,9.84457
SYNRG,27.977102,29.232279,32.338426,37.912558,32.934627,21.182843,36.504477,40.356564,35.619291,33.969736,17.058879,39.105375
DDX52,19.15691,20.266032,25.933831,17.20893,19.7369,23.167028,18.807629,14.007976,23.601376,18.606276,18.3994561,22.597074
MRPL45,20.0493,29.0381,31.228121,30.8622,27.4117,36.150767,22.782311,27.5423,24.0028,29.882779,18.126878,18.9036
MLLT6,27.3265841,27.367953,36.8204014,37.175549,35.0542636,29.672065,29.023127,31.9270831,23.001949,19.704445,20.8593092,23.173106
CISD3,8.445306,7.34081,11.7601,10.518882,9.24273,3.87163,10.87023,7.53674,12.34812,6.70909,6.844547,5.39855659
PSMB3,113.58681,114.74,128.50688,95.43493,116.88615,81.75845,112.85356,125.697267,130.02444,104.89938,113.057393,135.681624
PIP4K2B,11.81272,10.856005,15.083393,16.178091,12.5262,9.159244,14.560072,10.8442,12.9776,9.12533,9.22165,10.6085
CWC25,25.843057,30.747485,28.96370729,36.21155,34.16749,39.469728,26.30141,26.45748,31.20306,23.9081926,42.141594,32.336982
RPL23,237.439143,159.6651578,417.250527,206.539925,187.425925,209.123372,262.870275,346.43904,294.762843,230.716242,255.083999,103.814865
LASP1,95.77288,71.294769,91.268016,85.07112,82.56465,82.720882,118.969456,110.039429,109.812344,136.951093,113.360773,75.700237
LINC00672,0.86017,0.809701,1.57314,1.66778,0.925023,1.73635,2.23525,0.736645,1.31997,1.76305,0.794972,0.898411
PLXDC1,14.596392,10.47478473,13.62191974,12.64336667,33.9087,11.590487,7.148076,30.542882,22.057919,30.88454844,8.327079,9.78017619
CACNB1,2.865535,5.277358001,5.109364,10.84694905,9.164173009,1.5112232,7.38484443,4.56403408,7.75505408,4.300597,4.50139894,3.34665
RPL19,654.51198,349.984841,658.48255,387.34598,410.25853,572.963537,836.222307,978.1287,957.518877,652.71483,725.05536,508.50142
FBXL20,11.843608,16.68446,7.892857,16.703874,14.38571,11.14044,13.173774,12.594405,11.960444,12.40564,7.99783,16.19717
MED1,13.61091,14.79022,12.738007,13.79746,14.47554,15.95929,18.73547,15.634244,19.348785,28.74583,13.950995,20.612903
CDK12,16.663584,7.7569509,15.08719,13.541738,11.422686,20.556064,18.61412646,18.710106,18.195919,14.215938,15.9167952,23.141471
STARD3,54.54268623,51.63186849,63.233419,73.172251,54.86301498,74.831164,51.849276,63.418496,71.693716,70.625247,76.713494,57.425128
TCAP,2.284138,0.976776,2.87922,0.321039,0.137248,0.422219,0.5043637,0.44362,0.910085,0.312914,0.698577,0.664251
PGAP3,15.88005,20.362177,19.3411073,22.5406537,16.640785,12.180411,14.13028001,10.8923911,13.332267,11.352217,7.858126889,14.431694
ERBB2,6.808235,2.235568,2.295921,10.196128,8.033309676,8.8664793,7.060069,4.929904,7.078849,7.60525471,4.5893767,7.051439
MIEN1,48.048021,47.87513,48.79584,41.21904,37.352377,48.56592975,45.87962,44.058516,49.926923,38.6814853,45.23079,35.41956
IKZF3,25.082042,14.241519,20.781028,19.483508,17.604418,22.9514318,46.34872717,53.8622065,46.811244,33.79437107,33.33731142,16.63344081
GSDMB,13.427049,6.392954,8.714881,10.126755,14.108804,7.2955088,9.24687,10.189782,12.061175,11.948342,5.811800641,20.736515
ORMDL3,37.8718,78.4618628,56.17071,43.8889,71.873287,70.952939,90.432236,47.124483,53.9275759,72.6725637,35.188144,58.200256
PSMD3,30.31967687,34.449045,58.19165,55.92218,39.05998,19.594289,44.772536,52.68378,58.27654,58.1194,28.298299,45.75545
MED24,24.184158,16.705648,41.31138626,42.281125,24.485783,16.48250623,20.571627,30.37694407,29.190064,26.360809,20.80608077,26.33040003
THRA,2.264210016,1.3410565,3.32317,3.009325,1.125613,3.890842,2.929102,6.099737,7.84335,2.8217,1.523082,4.45186903
NR1D1,9.20641,13.8389,10.776,10.1466,10.7567,9.88632,6.40877,9.86743,13.2694,7.78111,8.50543,13.7316
MSL1,16.401731,22.533127,44.521323,34.643262,23.214197,24.2533838,14.334442,28.7819423,30.560853,20.525178,19.781802,27.542521
CASC3,55.024887,53.902588,78.322695,90.92864,60.277256,62.96172,60.76165,52.23411,54.505528,65.424214,49.458903,61.361434
RAPGEFL1,1.084857,1.04868322,2.073807,1.949785,1.769271,2.324563,1.339342,2.099561,1.4265832,0.78727,0.4976355,2.458751
WIPF2,9.835141,12.43238,13.253991,18.410867,13.54491,8.901376,10.89244,8.265241,7.24899,8.062018,11.93191,7.79854
CDC6,1.542072,2.228316,2.188942,0.0582095,12.95018,2.670235,1.150069,2.511668,1.2147131,5.01316,0.36787,1.534512
RARA,12.675206,13.8721943,23.586163,17.9301595,11.266918,15.548256,18.526895,26.3593746,26.019707,26.141505,20.638826,33.228083
TOP2A,3.33654,2.27069,1.76659,1.764811,6.47092,2.117959,2.5501,1.4477052,1.544607,9.55405,1.883981,3.35909
IGFBP4,2.10334,1.54697,4.30015,0.749226,4.22029,3.49714,1.41172,0.842081,2.26629,1.61829,2.73441,0.949329
CCR7,169.79795,161.20995,193.3125,193.61492,416.5472,211.68052,245.87817,393.88139,323.06238,393.5263,121.88362,287.46868
SMARCE1,148.8957934,142.0646901,170.697526,163.537353,183.209043,145.66859,126.2405643,128.835661,126.3266871,141.660395,98.71714572,175.55752
KRT10,13.001797,6.372609,14.18332,8.831547,5.636483,10.843786,10.407508,11.977739,12.741229,8.13576,6.985774,12.628862
TMEM99,6.91989,3.614237,1.912458286,2.636889,6.395056,1.32575,4.589452,7.102727,8.165263,4.951055,6.49066,4.3208
KRT23,1.88049,0.911013,1.021724,6.844569,1.61924,1.639146,0.785852,3.304454,1.016501,9.07225,2.87683,13.308647
JUP,15.01795,13.086727,11.777027,41.036628,21.790031,16.677313,16.943125,19.017551,19.032219,14.73381,22.490503,15.28405874
EIF1,1425.5263,1406.9354,1533.4732,1716.7978,1403.0065,2653.2111,699.7874,691.9127,640.8337,615.2771,2601.3447,1765.143
NT5C3B,16.722497,10.76441149,28.70703091,29.654591,19.81704,18.672715,20.440662,27.7286997,32.37527014,25.9220605,43.188792,26.327134
ACLY,49.619968,63.427555,43.11622,67.911631,44.2967,47.91529,56.950649,43.790082,48.55868,56.888902,47.954658,49.32533
CNP,46.64076,67.866541,54.69462,62.44019,66.32259,45.553684,52.506701,51.35039,56.70277,58.613125,40.35817,39.514815
DNAJC7,153.66369,216.63843,168.5425733,173.907461,168.71524,154.746879,172.621653,178.5217162,173.996066,152.736324,142.154087,207.076443
NKIRAS2,52.86943,60.962703,55.3300337,62.575474,62.388858,64.810022,54.62176,42.308618,43.800094,54.744928,53.579997,50.58669
DHX58,6.733274,23.12447,21.745957,15.750467,18.1272,15.190814,21.115992,33.149771,25.192926,22.360199,7.142689957,14.914715
KAT2A,5.66101,4.216987,9.837243,4.852405,5.043128,8.861467,5.643841,7.02237,10.518451,5.851245,6.010265,6.719515
RAB5C,237.58088,271.58116,272.475128,300.84745,260.910198,282.840179,216.325,182.13261,227.72805,244.3362,266.907152,211.05645
GHDC,11.391078,6.513896,12.225228,10.94866,13.837049,14.20527802,13.145033,9.482027,15.645329,11.5448383,11.3402,4.773342
STAT5B,25.850084,21.655166,31.784632,38.49089,32.397499,24.2389,33.63714,42.61678,30.278918,32.50622,25.48251,22.400346
STAT5A,28.7309738,19.36104,43.306421,36.891155,28.35568303,28.854996,43.238056,59.177419,46.263277,48.5289173,36.604669,43.068835
STAT3,107.28556,156.437536,117.255611,138.950201,109.9089544,117.578788,111.261908,108.185424,102.676005,104.516372,131.244882,160.15898
ATP6V0A1,34.48248531,48.753457,42.135612,35.372915,42.44510313,27.949206,40.725068,26.34694302,33.630099,30.1607311,27.00501,40.51858501
NAGLU,3.903487,3.962349,6.392631,8.299670009,4.51443,7.283822,6.9985,19.14216,13.048259,7.89453,3.753949,7.9134
HSD17B1,1.12613913,2.205402,1.3845,3.955142,2.9347,0.8621615,3.9403,2.29443,4.44596,4.5038,2.92960203,2.548017
COASY,57.761322,68.302552,86.2589893,71.55473601,66.11552,55.746025,54.60019824,50.222488,67.625888,64.93398,55.915742,67.68764
MLX,66.97151,69.394856,79.491624,79.406015,66.31185817,64.448123,93.105595,113.146326,80.88507,101.67268,56.576993,57.4029971
PSMC3IP,4.36756,3.745837,4.900218,5.496164,7.588686,5.698332,1.151167,5.118625,3.645938,5.545130364,2.866825685,0.24410108
TUBG1,18.000731,14.706706,25.86959,16.771727,31.400047,14.892817,17.773885,16.980206,20.53271013,28.273235,14.11177,21.078747
TUBG2,10.151786,5.895394,5.289923,18.56577,10.24312,3.885505,6.579784,10.107426,10.779425,10.34341,8.039834,9.278127
CCR10,0.293198,0.212778,1.140654,0.11344163,2.266503,0.986225,3.31948,0.722428,0.423882,2.597552,1.191053,1.29617
EZH1,33.36813248,28.57372431,31.581269,38.528182,37.849132,41.5809089,35.277855,36.49500701,31.637141,47.5576502,34.4506526,43.605044
